UserId,Condition,Scenario,Direction,TimeStamp,DtInMs,ConWPosX,ConWPosY,ConWPosZ,ConPosX,ConPosY,ConPosZ,ConRotX,ConRotY,ConRotZ,IsHit,DotId,HitPosX,HitPosY,HitPosZ,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeOriginX,EyeOriginY,EyeOriginZ,EyeDirectionX,EyeDirectionY,EyeDirectionZ,EyeHitPosX,EyeHitPosY,mean_col,abs_col,mean_abs1_col,mean_abs2_col,square_col,var_col,rms_col,wave_col,log_col,skweness_col,kurtios_col,label,Direction
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:48.83,6.47,1.387284,0.8832003,-1.185486,-0.8287518,0.8832003,-0.3363716,359.0878,252.3533,359.578,TRUE,27,1.388033,1.003217,-1.185838,1.803425,1.21937,-1.095297,14.84806,264.7139,2.983626,1.847002,1.220767,-1.121526,-0.8096728,-0.5151958,-0.2810625,0.3768482,0.407177,30936.29375,247490.35,25142.02375,19305.62375,7656543692,15646.3652,30936.51502,452.82,4.490465178,0.575570178,0.575570178,4,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:49.23,6.87,1.367192,0.8833251,-1.17318,-0.8487448,0.8833251,-0.3239043,359.0951,249.6503,359.7002,TRUE,26,1.367803,1.002388,-1.173606,1.798476,1.216674,-1.093947,15.39928,264.526,2.810084,1.837496,1.219142,-1.120364,-0.7323475,-0.6445796,-0.2194351,0.4153292,0.2737535,30759.78556,276838.07,22207.36778,13650.04617,8515509490,3727.897478,30759.83942,423.19,4.487982543,-7128.510845,-7128.510845,4,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:49.54,7.18,1.349432,0.8831164,-1.153773,-0.8663477,0.8831164,-0.3043549,359.0902,245.3044,359.743,TRUE,25,1.349974,1.001738,-1.154802,1.792968,1.216642,-1.092201,14.3951,264.9577,3.377131,1.832973,1.2182,-1.118811,-0.7966939,-0.5824365,-0.1613207,0.4282174,0.3554196,30732.23571,215125.65,24172.94143,17537.85122,6611574337,47025.57596,30732.89149,1025.76,4.487584898,19.92876959,19.92876959,4,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:49.81,7.45,1.33423,0.8832834,-1.136053,-0.8814067,0.8832834,-0.2865129,359.0743,241.2899,359.794,TRUE,24,1.33464,1.001614,-1.136867,1.786712,1.216781,-1.092306,13.37759,264.0457,3.930414,1.827466,1.217012,-1.118678,-0.7634789,-0.6092133,-0.2143258,0.4153184,0.3238225,30873.18333,185239.1,23159.50833,15525.32056,5719128221,41505.25191,30873.74349,646.56,4.489573502,-1.514258206,-1.514258206,4,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:50.07,7.72,1.297944,0.863839,-1.099025,-0.9173937,0.863839,-0.2491938,1.732182,238.3946,358.8355,TRUE,22,1.300891,1.002302,-1.101219,1.781516,1.215362,-1.087469,13.17314,265.3469,4.648049,1.827466,1.217012,-1.118678,-0.7634789,-0.6092133,-0.2143258,0.4153184,0.3238225,31368.41833,188210.51,23538.64417,15772.87667,5904107435,48284.47114,31369.05969,739.82,4.4964837,-1.582423442,-1.582423442,4,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:50.14,7.78,1.320251,0.879914,-1.113801,-0.8952054,0.879914,-0.2641491,1.729974,238.0029,359.9344,TRUE,23,1.320691,1.000713,-1.113983,1.780135,1.215313,-1.086073,13.07669,265.8221,4.976729,1.827466,1.217012,-1.118678,-0.7634789,-0.6092133,-0.2143258,0.4153184,0.3238225,31589.96,63179.92,23680.9575,15818.005,1995855387,4241.205,31589.99356,92.1,4.499548615,0,0,4,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:50.94,8.58,1.304646,0.8839516,-1.05349,-0.9103251,0.8839516,-0.2037144,359.6946,222.6237,359.6964,TRUE,20,1.304633,1.001124,-1.054035,1.77525,1.212507,-1.071353,13.76597,269.8763,5.25838,1.810704,1.211776,-1.102278,-0.797451,-0.5902169,-0.1253153,0.4546723,0.3708086,30775.25688,492404.11,24048.72781,17150.02688,15157966656,273578.9545,30779.42358,2003.5,4.488142982,2.077837048,2.077837048,4,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:51.82,9.46,1.303986,0.8745553,-1.068352,-0.911105,0.8745553,-0.2185707,3.136341,231.5568,359.0331,TRUE,21,1.304555,1.000192,-1.068171,1.773096,1.209625,-1.072844,15.07527,268.4066,4.985173,1.809098,1.210469,-1.101151,-0.7513076,-0.656881,-0.06349223,0.4757434,0.3046931,30343.25556,546178.6,22806.55278,15375.15377,16575124121,134545.9847,30345.34938,2934.66,4.48203211,-11733.91813,-11733.91813,4,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:54.70,12.35,1.299964,0.8814551,-1.020404,-0.9147402,0.8814551,-0.1705925,358.8093,213.158,359.7527,TRUE,19,1.300611,1.000831,-1.019739,1.773059,1.208093,-1.059932,15.71099,270.0754,3.834677,1.80848,1.20953,-1.089561,-0.7547584,-0.6555041,-0.02520194,0.4954469,0.3064163,29162.12527,1603916.89,21937.68964,14655.57327,46787472355,256427.4322,29166.4416,6987.77,4.46475517,13.92990786,13.92990786,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:55.46,13.1,1.306183,0.8807961,-1.00986,-0.9084365,0.8807961,-0.1600982,358.7852,210.7537,359.8058,TRUE,18,1.306399,1.00282,-1.011055,1.771817,1.205663,-1.05603,16.79144,271.5406,3.897663,1.807074,1.208962,-1.088595,-0.761257,-0.6481547,0.01894244,0.5078289,0.3148524,29688.11267,445321.69,22857.28667,15895.47942,13224145370,241776.0373,29691.91289,3259.33,4.472527175,3.286425075,3.286425075,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:55.96,13.6,1.317476,0.8806413,-0.9878975,-0.8969671,0.8806413,-0.1382277,358.7613,206.3826,0.001990238,TRUE,17,1.31723,1.001762,-0.9888101,1.778047,1.207339,-1.047643,16.73621,273.0518,3.603426,1.810066,1.209613,-1.080097,-0.7500907,-0.6610353,0.01949649,0.5149721,0.2988432,28610.30818,314713.39,22084.85045,15505.79455,9004977690,93061.34914,28611.78665,1142.54,4.456500382,2.78987652,2.78987652,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:56.28,13.92,1.326535,0.8803028,-0.9677789,-0.8877471,0.8803028,-0.1181826,358.6857,202.9346,0.1121043,TRUE,16,1.326687,1.002315,-0.9690783,1.786028,1.210244,-1.042506,16.2324,274.1577,3.145036,1.819632,1.214651,-1.016621,-0.7118236,-0.358573,0.6038984,0.8584591,0.5685276,28229.53857,197606.77,22171.37786,16107.0949,5578376925,4831.568981,28229.61192,278.11,4.450702653,1.782202619,1.782202619,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:56.58,14.22,1.339378,0.879909,-0.949251,-0.8747545,0.879909,-0.09975877,358.6977,200.6998,0.1871041,TRUE,15,1.339562,1.002231,-0.9503969,1.790871,1.210601,-1.035654,16.62068,275.6786,2.994866,1.826339,1.215686,-1.010993,-0.823905,-0.3652562,0.4332978,0.7767715,0.6494751,28033.21429,196232.5,22031.03714,15969.82429,5501133008,17547.66213,28033.48255,374.25,4.447668745,1.352804691,1.352804691,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:56.87,14.51,1.354727,0.8791626,-0.93095,-0.8592588,0.8791626,-0.08158193,358.7485,199.3974,0.1979133,TRUE,14,1.354599,1.001428,-0.9319354,1.79797,1.211736,-1.029772,16.84389,277.1858,3.128639,1.832967,1.216338,-1.006115,-0.8136258,-0.333225,0.4764049,0.8245497,0.7022958,27971.23833,167827.43,20972.47,14010.29333,4694367511,5293.548617,27971.31719,285.53,4.44671047,3.097593324,3.097593324,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:57.18,14.82,1.373514,0.8790888,-0.9140828,-0.8403365,0.8790888,-0.06486652,358.752,199.3732,0.2734179,TRUE,13,1.373536,1.003498,-0.9150223,1.804257,1.212875,-1.024669,17.21198,278.1498,3.338651,1.839413,1.218048,-1.001533,-0.7563686,-0.3898419,0.5252731,0.8157288,0.5336626,28110.27,196771.89,22095.64429,16022.62061,5531394838,13980.3023,28110.48314,819.71,4.448861737,27.53561976,27.53561976,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:57.56,15.2,1.395334,0.8786262,-0.9056864,-0.8184502,0.8786262,-0.056646,358.7085,201.6719,0.266126,TRUE,12,1.395328,1.003228,-0.9058979,1.80941,1.211864,-1.020182,18.81655,280.3798,3.85849,1.846024,1.217925,-0.9975367,-0.8387042,-0.2817003,0.4660418,0.8736484,0.8644517,28358.35375,226866.83,23034.56125,17786.89625,6433816817,35285.43688,28358.89811,497.12,4.452672668,-1.475112783,-1.475112783,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:58.43,16.07,1.421309,0.8785429,-0.9066818,-0.7924836,0.8785429,-0.05785054,358.6858,206.0833,0.092214,TRUE,11,1.42187,1.001631,-0.9079486,1.814175,1.211282,-1.015837,19.84992,282.3142,3.5073,1.855661,1.219013,-0.9944966,-0.8020432,-0.3487119,0.484879,0.8303959,0.6305718,30450.19125,487203.06,23865.28438,17622.64734,14854680943,1283639.198,30469.94517,4511.96,4.483304987,-4.916770613,-4.916770613,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:58.91,16.56,1.441157,0.8783953,-0.9001203,-0.7725842,0.8783953,-0.05144903,358.5505,208.0892,0.08020779,TRUE,10,1.441528,1.003394,-0.900232,1.820206,1.211345,-1.011818,20.22866,282.7703,3.66308,1.857143,1.218222,-0.9904931,-0.7526385,-0.2202401,0.6204773,0.930361,0.6102659,30568.89636,336257.86,23563.11545,16719.96992,10281516246,248457.2661,30572.59059,1803.23,4.485228028,110.727792,110.727792,3,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:59.49,17.13,1.465121,0.8781319,-0.8992186,-0.7486131,0.8781319,-0.05074024,358.5595,212.1704,359.9448,TRUE,9,1.465502,1.002836,-0.8993135,1.832168,1.2124,-1.008832,20.68715,284.3065,2.970089,1.870573,1.218863,-0.9874725,-0.8037292,-0.3274455,0.4967603,0.8587419,0.6581798,32726.09667,392713.16,25851.06375,19218.57833,12857425337,496045.5506,32733.04311,2160.21,4.514802431,4.228428932,4.228428932,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:13:59.97,17.61,1.48859,0.8784629,-0.9105862,-0.7252368,0.8784629,-0.06229636,358.4888,216.8799,359.9163,TRUE,8,1.488897,1.001686,-0.9103826,1.835735,1.211942,-1.009037,21.50893,284.2588,3.06377,1.876516,1.219404,-0.9886067,-0.7764194,-0.1813232,0.6035548,0.959052,0.7187649,35384.891,353848.91,26396.3185,18077.8374,12542477770,2396962.115,35415.36075,4331.52,4.548450923,16.36299081,16.36299081,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:00.35,17.99,1.509532,0.8783712,-0.9180962,-0.7043552,0.8783712,-0.06997477,358.49,220.4441,0.08978689,TRUE,7,1.510129,1.002061,-0.9183317,1.836577,1.210708,-1.007258,22.15111,283.9989,2.902009,1.876843,1.218338,-0.9873662,-0.736363,-0.1831859,0.6512972,0.959052,0.7187649,40675.76625,325406.13,32871.7225,25822.85063,13263510102,3909488.81,40717.79418,6134.46,4.608893663,4.167265085,4.167265085,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:00.61,18.25,1.53156,0.8785399,-0.9281963,-0.6824099,0.8785399,-0.0802518,358.3683,224.6392,0.0977997,TRUE,6,1.530362,1.000923,-0.9279451,1.835872,1.209777,-1.008485,22.47759,283.3376,3.331593,1.875551,1.217994,-0.9877189,-0.8274952,-0.2689747,0.492822,0.9136373,0.8519927,48817.05667,292902.34,36419.22417,25652.25556,14352719402,10817854.44,48909.3028,8873.31,4.687744429,-0.279049042,-0.279049042,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:00.88,18.52,1.548751,0.879137,-0.9484318,-0.6653824,0.879137,-0.1006251,358.0221,229.4331,359.9104,TRUE,5,1.54886,1.002342,-0.9478076,1.835052,1.208378,-1.009035,23.03016,282.9754,3.629691,1.875911,1.217178,-0.9873292,-0.8444117,-0.2343588,0.4816984,0.9285573,0.8125677,57663.49333,345980.96,43075.26,30011.01222,20001537066,10213257.08,57737.24544,8731.46,4.760341641,-0.345930355,-0.345930355,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:01.88,19.52,1.566857,0.8792773,-0.9575903,-0.6473508,0.8792773,-0.109929,358.3643,233.7739,359.6178,TRUE,4,1.566258,0.9992962,-0.9576601,1.830559,1.199434,-1.019859,26.48175,279.5963,4.695313,1.869338,1.209468,-0.9972757,-0.8367284,-0.4546477,0.3052404,0.6938921,0.4304655,67212.8745,1344257.49,52641.258,37757.0545,90491773343,7387545.881,67265.06275,20303.42,4.827110816,-4.235808455,-4.235808455,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:03.26,20.9,1.589017,0.8790536,-0.9825422,-0.6253922,0.8790536,-0.1350586,358.7248,239.7943,359.698,TRUE,3,1.589862,1.002639,-0.9834545,1.835037,1.198152,-1.028104,27.25951,278.9152,5.444345,1.871976,1.209913,-1.004213,-0.8558154,-0.3894645,0.3404125,0.7231377,0.5407703,78219.80259,2111934.67,60164.04593,41715.35562,1.66E+11,21117763.31,78349.68501,31524.43,4.892552498,-5.959110673,-5.959110673,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:03.79,21.43,1.591666,0.8797632,-0.9985286,-0.6228724,0.8797632,-0.1510657,358.6301,242.1226,359.6277,TRUE,2,1.59147,0.9998823,-0.9973785,1.8343,1.197158,-1.027526,27.68496,278.1981,5.325821,1.870074,1.209664,-1.002327,-0.825649,-0.4509372,0.3390188,0.7035774,0.426906,71696.02455,788656.27,54941.04636,38526.46231,56589728404,4620911.239,71725.31467,11111.62,4.855317892,0.82853957,0.82853957,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:04.07,21.71,1.592856,0.8797922,-1.022096,-0.6218717,0.8797922,-0.1746419,358.6791,244.9373,359.5559,TRUE,1,1.592892,1.001291,-1.020987,1.834027,1.197521,-1.037181,27.69415,276.4326,5.153826,1.871295,1.208369,-1.002984,-0.8607075,-0.3667428,0.3530796,0.7381424,0.5835963,72890.11167,437340.67,54769.67667,36107.71167,31883525289,1143003.167,72896.6452,2611.25,4.862629601,-1.425857828,-1.425857828,2,1
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:04.24,21.89,1.596997,0.8800279,-1.045498,-0.6179187,0.8800279,-0.1980769,358.7377,248.6832,359.5439,TRUE,0,1.596964,0.9999731,-1.044006,1.833844,1.197119,-1.043061,27.9323,275.0441,4.994291,1.871295,1.208369,-1.002984,-0.8607075,-0.3667428,0.3530796,0.7381424,0.5835963,71240.98,356204.9,49898.762,28426.1368,25376735492,87333.7132,71241.47035,828.16,4.852726887,-14.76052332,-14.76052332,2,1
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:16.77,1.98,1.632635,0.8785512,-1.050354,-0.5716166,0.8785512,-0.2470784,270.913,49.66853,35.46899,TRUE,39,1.633662,1.001705,-1.04917,1.827028,1.175506,-1.016361,22.58254,266.2158,359.269,1.865809,1.188894,-1.026798,-0.7603312,-0.6159701,-0.2060389,0.5027962,0.2052579,772151.5406,13126576.19,567901.8291,355994.2458,1.01462E+13,655668271.7,772551.0347,271366.32,5.887477916,3.981744231,413.4040498,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:17.47,2.68,1.61447,0.8785988,-1.0345,-0.5908706,0.8785988,-0.2325664,270.7135,59.66125,19.03269,TRUE,0,1.614582,1.00256,-1.034799,1.826948,1.175144,-1.013235,22.64582,267.0379,359.0171,1.865664,1.189078,-1.026217,-0.8012257,-0.5761274,-0.1615196,0.5115796,0.2503472,714122.3608,8569468.33,565989.4908,412452.2889,6.12244E+12,253700539.2,714285.1707,166245.19,5.85367328,-75.93416034,6652.246285,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:17.98,3.19,1.595634,0.8785149,-1.016904,-0.6109184,0.8785149,-0.2163635,270.7853,54.89038,17.93943,TRUE,1,1.596244,1.001501,-1.017403,1.825092,1.175033,-1.009566,22.57521,268.7004,359.0245,1.86426,1.189067,-1.027982,-0.8471869,-0.5163141,-0.1251994,0.5159507,0.3237005,661671.1633,5955040.47,478965.6311,282762.8833,3.94508E+12,600116554.2,662074.1388,114103.56,5.820377532,0.704779783,120.5955216,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:18.30,3.51,1.578428,0.878705,-0.9983082,-0.6294115,0.878705,-0.199048,270.7702,68.05708,359.3654,TRUE,2,1.579419,1.00227,-0.9991086,1.824506,1.175672,-1.005492,22.25936,270.0981,359.1279,1.860982,1.18819,-1.019256,-0.8824533,-0.4699517,-0.02033187,0.5539796,0.3936623,600675.805,4805406.44,489369.1756,371197.335,2.88942E+12,418337240.5,600980.4221,73469.05,5.778418403,-1.849115468,31.15967691,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:18.63,3.84,1.559202,0.8784429,-0.981601,-0.6497842,0.8784429,-0.1837605,270.8101,59.0575,3.217293,TRUE,3,1.560762,1.00146,-0.9821472,1.82256,1.175791,-1.001276,22.0141,272.047,359.442,1.859723,1.188566,-1.013477,-0.8925553,-0.4498809,0.03054622,0.5758786,0.4268509,539819.83,4318558.64,440366.3044,331074.4569,2.33614E+12,699931425,540386.7956,98207.72,5.731787752,-4.94711375,61.38048615,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:18.94,4.14,1.541255,0.8785477,-0.9642026,-0.6689315,0.8785477,-0.1676921,270.807,50.72454,6.867173,TRUE,4,1.542852,1.002964,-0.9651521,1.819727,1.176214,-0.9989163,21.68669,273.907,0.04509328,1.857791,1.188365,-0.9898183,-0.8923741,-0.3946637,0.2188116,0.6703314,0.5078083,480215.7038,3841725.63,391599.8831,295817.0319,1.84786E+12,428507567.5,480605.9366,64243.91,5.681081251,-1.287759713,23.02194076,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:19.25,4.45,1.522713,0.8784136,-0.9468522,-0.6886686,0.8784136,-0.1517141,270.7833,45.15525,7.692345,TRUE,5,1.524539,1.001683,-0.9475681,1.818828,1.177081,-0.9966853,21.12872,275.1266,0.4883396,1.855528,1.189199,-1.007215,-0.9112845,-0.3810281,0.1561016,0.6338816,0.5513864,422162.6288,3377301.03,344092.0231,259405.8144,1.42787E+12,299344894.9,422472.7351,53380.79,5.625159799,-0.170604726,13.4712272,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:19.55,4.75,1.506543,0.8782542,-0.928182,-0.7061344,0.8782542,-0.1342498,270.6486,40.8123,7.532488,TRUE,6,1.507938,1.001988,-0.9291475,1.816096,1.177233,-0.994158,20.80244,276.5986,0.7866228,1.855166,1.189085,-0.9759778,-0.8882302,-0.3473772,0.3006239,0.7301634,0.5985985,368180.14,3313621.26,266641.4089,155793.7473,1.22307E+12,382042794.3,368641.0301,58648.65,5.565513997,-0.394938857,23.87607889,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:19.89,5.1,1.488629,0.8784919,-0.9109555,-0.7252357,0.8784919,-0.1183504,271.0972,34.23368,9.015045,TRUE,7,1.490018,1.002198,-0.9117653,1.812724,1.177421,-0.9899585,20.50931,278.5477,1.140618,1.849,1.189638,-1.009275,-0.9175603,-0.3504998,0.1876935,0.6517785,0.6276541,311894.1164,3430835.28,241338.9205,164062.8553,1.07276E+12,269983665.1,312287.3349,55967.94,5.493463273,2.140512583,26.98557782,4,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:20.34,5.54,1.470925,0.8776165,-0.893007,-0.7441795,0.8776165,-0.1017158,270.8937,27.49795,10.84826,TRUE,8,1.472295,1.001192,-0.893692,1.807449,1.177152,-0.9886395,20.37868,279.5444,1.332205,1.848356,1.189034,-0.9661538,-0.8630676,-0.3122246,0.3970014,0.8009338,0.6678817,252323.2811,4794142.34,192246.2371,126599.6611,1.21484E+12,287065348.4,252861.612,62393.88,5.401051553,3.887170973,26.52448657,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:21.18,6.39,1.449823,0.8779675,-0.8774558,-0.7663414,0.8779675,-0.08771574,271.0423,356.5623,37.4325,TRUE,9,1.451554,1.002621,-0.8780866,1.799239,1.175188,-0.989826,20.88739,279.6143,1.448648,1.833824,1.187856,-1.01294,-0.9228197,-0.331057,0.1969392,0.6570264,0.6918033,219866.5273,4837063.6,164733.708,107593.4616,1.06438E+12,41606606.51,219956.8258,42283.11,5.341982442,6.451418882,61.56069189,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:22.11,7.32,1.435258,0.8780064,-0.8826806,-0.780494,0.8780064,-0.09397006,271.0719,348.4716,44.72312,TRUE,10,1.436874,1.002528,-0.8828805,1.791802,1.174253,-0.9898527,20.89884,279.103,1.511883,1.832898,1.186414,-0.9769762,-0.9123282,-0.3021173,0.2763615,0.7349054,0.752233,208151.635,3746729.43,156123.7461,103463.62,7.79957E+11,4094058.676,208160.9228,24697.67,5.318360448,2.95343203,2223.382275,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:22.85,8.06,1.417487,0.8779411,-0.8999558,-0.7969826,0.8779411,-0.1124736,271.1068,344.6197,49.11301,TRUE,11,1.417946,1.002197,-0.8998176,1.783718,1.176158,-0.9984415,19.9648,277.7019,2.162951,1.819721,1.187878,-1.025958,-0.940843,-0.3184678,0.115677,0.6106929,0.7607772,204648.4923,2660430.4,149437.2119,94157.1797,5.44467E+11,1164571.268,204651.1187,11069.49,5.311002971,-1.196328847,27.49538005,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:23.38,8.59,1.4007,0.8780451,-0.9185364,-0.8123962,0.8780451,-0.1322087,271.0844,346.4231,48.76312,TRUE,12,1.401776,1.003264,-0.91831,1.774439,1.176896,-1.0017,19.57793,276.5723,2.059665,1.812537,1.188344,-1.015805,-0.9434098,-0.3119009,0.1126677,0.6189872,0.7939242,202558.5669,2633261.37,148072.9723,92932.40893,5.33441E+11,4302801.191,202568.3708,15773.89,5.306529625,11.92255662,358.1496752,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:23.91,9.12,1.383306,0.8786845,-0.9362484,-0.828477,0.8786845,-0.1511208,271.0087,346.6076,50.17563,TRUE,13,1.384316,1.002139,-0.9364604,1.772399,1.18088,-1.005685,18.00691,275.0827,1.245717,1.80987,1.191392,-1.01013,-0.9491084,-0.2939297,0.113059,0.6282907,0.8711122,193499.0311,3676481.59,147665.1137,100127.2102,7.11787E+11,21722308.65,193552.1998,21153.73,5.286559801,5.454255129,125.2899814,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:24.68,9.88,1.353685,0.8773354,-0.9562391,-0.8565905,0.8773354,-0.1731814,271.1765,338.5873,61.28633,TRUE,14,1.354907,1.001919,-0.9564064,1.767151,1.184423,-1.006193,16.28919,271.7078,359.7845,1.805443,1.194981,-1.038808,-0.9584519,-0.28089,-0.049533,0.5162616,0.9495741,192697.928,1926979.28,144630.5755,97168.6522,3.71354E+11,3260824.389,192705.5427,9922.24,5.284859887,0.885893879,64.08973047,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:25.12,10.33,1.350305,0.8786842,-0.9763082,-0.8585248,0.8786842,-0.1934412,271.222,338.1292,65.18406,TRUE,15,1.35132,1.003567,-0.9767828,1.764683,1.183549,-1.01003,16.63571,271.3237,0.1800276,1.802754,1.192057,-0.9806457,-0.9533399,-0.2489389,0.1707375,0.6901824,0.9876748,185821.0035,3716420.07,144304.6805,101671.5209,6.90932E+11,18048906.6,185867.1348,24143.25,5.268985509,-23.01251274,245.5183118,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:25.93,11.14,1.327051,0.8785382,-0.9874469,-0.8809211,0.8785382,-0.2062165,271.1658,330.1942,74.76759,TRUE,16,1.327975,1.002807,-0.987466,1.759657,1.184933,-1.012703,16.1326,268.421,359.4904,1.79969,1.195226,-1.042707,-0.9571984,-0.2730897,-0.09587188,0.4851335,0.9870318,160454.4524,3369543.5,118838.3583,72926.51694,5.43008E+11,117493391.4,160802.7666,33129.92,5.204397722,-4.370859471,126.6084341,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:26.81,12.01,1.30143,0.8782467,-1.011028,-0.9047869,0.8782467,-0.2315713,270.9951,330.8889,80.16389,TRUE,17,1.301425,1.00178,-1.011065,1.759056,1.187184,-1.020588,15.00406,266.1569,358.7221,1.79278,1.194543,-1.009593,-0.9640104,-0.2630544,0.03831505,0.4664442,0.9592066,147090.2727,2206354.09,113692.9047,78532.84182,3.24977E+11,31732460.66,147190.9144,35210.33,5.167290867,90.97276474,1647.396174,3,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:27.44,12.65,1.294254,0.8788357,-1.024131,-0.9110065,0.8788357,-0.2451553,271.0524,336.2241,78.02125,TRUE,18,1.294891,1.001828,-1.024098,1.758244,1.188303,-1.026918,14.37696,265.2874,358.863,1.799742,1.197927,-1.053382,-0.9520605,-0.2737091,-0.1365362,0.4515668,0.9935505,132040.6437,2508772.23,101366.1676,68108.83197,3.32258E+11,55441762.22,132239.3866,24644.81,5.120033895,-33.67893935,371.3781904,2,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:28.23,13.44,1.272621,0.8784738,-1.040162,-0.9314364,0.8784738,-0.2626945,270.9832,337.8071,81.45919,TRUE,19,1.273078,1.002387,-1.040352,1.756513,1.189601,-1.034477,13.69813,264.3097,358.6696,1.790299,1.194831,-1.010968,-0.9707656,-0.2356692,0.04546638,0.4383196,0.9947632,127336.5059,2164720.6,91734.19971,62060.31256,2.79434E+11,236652468.4,128208.1022,51037.88,5.102142277,200.5926663,3055.891884,2,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:28.94,14.15,1.283846,0.8783143,-1.063,-0.9186041,0.8783143,-0.2846692,271.0141,340.6537,83.71507,TRUE,20,1.283713,1.003139,-1.063061,1.758431,1.189098,-1.037639,13.99014,263.9591,359.0918,1.793445,1.196379,-1.017114,-0.9684341,-0.2481001,-0.02349541,0.4205752,0.9954668,181836.38,1818363.8,135361.458,96794.498,3.33333E+11,298755009.8,182574.2276,49607.49,5.257925181,2.434073126,45.61713905,2,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:29.33,14.54,1.305594,0.879728,-1.081946,-0.895556,0.879728,-0.3020093,270.8704,339.7591,87.04906,TRUE,21,1.305162,0.9973939,-1.081741,1.760556,1.188815,-1.038299,14.25774,263.9733,359.1555,1.796048,1.196265,-1.022132,-0.9595667,-0.2746644,-0.06149362,0.5223516,0.9948418,245750.8033,2211757.23,176608.0706,115325.788,5.46669E+11,390989376.2,246456.8998,63441.59,5.389249768,1.091090052,22.03007056,2,0
9,VRKinArm,Diamond,Clockwise,2022-12-21_10:26:29.72,14.93,1.321943,0.879609,-1.095976,-0.8782439,0.879609,-0.3148328,270.7072,354.1851,75.26955,TRUE,22,1.321329,1.001722,-1.095441,1.762803,1.18869,-1.040618,14.36833,263.9188,359.5125,1.799956,1.196726,-1.030227,-0.9524964,-0.2851396,-0.1068783,0.4912776,0.9459032,315314.31,3153143.1,235192.1285,165733.658,9.99851E+11,624421073.2,316204.1952,76324.85,5.497519107,1.128622325,27.50727096,2,0
