UserId,Condition,Scenario,Direction,TimeStamp,Resistance,DtInMs,ConWPosX,ConWPosY,ConWPosZ,ConPosX,ConPosY,ConPosZ,ConRotX,ConRotY,ConRotZ,IsHit,DotId,HitPosX,HitPosY,HitPosZ,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeOriginX,EyeOriginY,EyeOriginZ,EyeDirectionX,EyeDirectionY,EyeDirectionZ,EyeHitPosX,EyeHitPosY,label
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:03.26,75060.01,20.9,1.589017,0.8790536,-0.9825422,-0.6253922,0.8790536,-0.1350586,358.7248,239.7943,359.698,TRUE,3,1.589862,1.002639,-0.9834545,1.835037,1.198152,-1.028104,27.25951,278.9152,5.444345,1.871976,1.209913,-1.004213,-0.8558154,-0.3894645,0.3404125,0.7231377,0.5407703,2
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:03.79,74078.45,21.43,1.591666,0.8797632,-0.9985286,-0.6228724,0.8797632,-0.1510657,358.6301,242.1226,359.6277,TRUE,2,1.59147,0.9998823,-0.9973785,1.8343,1.197158,-1.027526,27.68496,278.1981,5.325821,1.870074,1.209664,-1.002327,-0.825649,-0.4509372,0.3390188,0.7035774,0.426906,2
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:04.07,71467.2,21.71,1.592856,0.8797922,-1.022096,-0.6218717,0.8797922,-0.1746419,358.6791,244.9373,359.5559,TRUE,1,1.592892,1.001291,-1.020987,1.834027,1.197521,-1.037181,27.69415,276.4326,5.153826,1.871295,1.208369,-1.002984,-0.8607075,-0.3667428,0.3530796,0.7381424,0.5835963,2
8,VRKinArm,Circle,CounterClockWise,2022-12-20_19:14:04.24,70740,21.89,1.596997,0.8800279,-1.045498,-0.6179187,0.8800279,-0.1980769,358.7377,248.6832,359.5439,TRUE,0,1.596964,0.9999731,-1.044006,1.833844,1.197119,-1.043061,27.9323,275.0441,4.994291,1.871295,1.208369,-1.002984,-0.8607075,-0.3667428,0.3530796,0.7381424,0.5835963,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:17.19,755240.69,1.79,1.604999,0.8685934,-1.046775,-0.599438,0.8685934,-0.245487,359.2617,258.7424,359.7657,TRUE,0,1.605687,1.002648,-1.046884,1.817047,1.174422,-1.006765,22.5356,264.9604,358.3482,1.856595,1.188316,-1.019841,-0.8006923,-0.5491836,-0.2393094,0.4932021,0.2817416,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:17.84,687905.38,2.44,1.597924,0.8683409,-1.033163,-0.6074693,0.8683409,-0.2324171,359.2547,255.3981,359.8474,TRUE,1,1.598047,1.002112,-1.03374,1.817439,1.174758,-1.005076,22.36384,265.6002,358.2349,1.857012,1.188714,-1.022023,-0.8028272,-0.5631834,-0.1956192,0.5048476,0.2727705,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:18.31,708995.94,2.91,1.590911,0.8683654,-1.010102,-0.6161156,0.8683654,-0.209918,359.2522,250.8362,359.9232,TRUE,2,1.5914,1.001622,-1.010757,1.815739,1.173062,-0.9958555,22.9781,269.2183,358.1833,1.854436,1.187529,-1.013245,-0.8364592,-0.5349586,-0.1189404,0.5316244,0.3131214,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:18.70,661066.63,3.3,1.580277,0.8681639,-0.9878426,-0.6283169,0.8681639,-0.1884768,359.2341,245.8806,0.001412321,TRUE,3,1.581218,1.001644,-0.9888777,1.814149,1.17211,-0.9889682,23.06977,271.6788,358.4246,1.85071,1.185806,-1.009891,-0.8591677,-0.5067441,-0.07094276,0.5472135,0.3515936,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:19.01,641039.81,3.61,1.567944,0.8680085,-0.9679094,-0.6420453,0.8680085,-0.169478,359.2301,241.2716,0.09749336,TRUE,4,1.569057,1.001881,-0.9689106,1.812176,1.171558,-0.987276,23.15778,272.7246,358.5042,1.849125,1.182975,-0.9650348,-0.8723316,-0.4082146,0.2690655,0.7041103,0.4682072,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:19.32,608722,3.92,1.552323,0.86812,-0.9502845,-0.6588888,0.86812,-0.1530171,359.2386,236.7354,0.09036059,TRUE,5,1.553468,1.001923,-0.950963,1.810397,1.172083,-0.9855711,22.78212,273.8988,358.7601,1.848138,1.183209,-0.961293,-0.8707169,-0.3919756,0.2969558,0.7220607,0.4937655,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:19.57,537542,4.17,1.536544,0.8681413,-0.9352077,-0.6757072,0.8681413,-0.1391089,359.1383,232.5153,0.04778472,TRUE,6,1.538219,1.00357,-0.9360613,1.806476,1.17173,-0.9851712,22.92583,274.5906,359.0724,1.843843,1.185281,-1.003348,-0.9066079,-0.4120713,0.09082884,0.6071743,0.5015349,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:19.83,492360.19,4.43,1.52117,0.8680264,-0.9194503,-0.6921696,0.8680264,-0.124493,359.168,228.3118,0.08189353,TRUE,7,1.522543,1.000857,-0.9204432,1.801422,1.170902,-0.9844619,22.94219,275.6312,359.6411,1.840822,1.18311,-0.9602425,-0.8684998,-0.3652802,0.3350496,0.7467036,0.5477473,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:20.20,430633.78,4.8,1.500142,0.8681342,-0.9076771,-0.7139873,0.8681342,-0.114256,358.8805,223.5789,0.2098203,TRUE,8,1.502523,1.002255,-0.9086863,1.791563,1.17109,-0.9836534,22.30333,277.4906,0.4143966,1.830441,1.18383,-0.9852629,-0.8987126,-0.3796037,0.2195569,0.6756229,0.5635492,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:20.51,373228.94,5.11,1.478145,0.8683327,-0.9020241,-0.7363327,0.8683327,-0.1101927,358.9576,219.9719,0.229349,TRUE,9,1.479922,1.003651,-0.9025761,1.787214,1.170661,-0.9829901,21.79758,277.3585,0.3321767,1.823834,1.183833,-1.00298,-0.9272732,-0.3447717,0.1458317,0.6375713,0.6628171,2
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:20.92,323871.63,5.52,1.453943,0.8682682,-0.8965616,-0.7608632,0.8682682,-0.1064774,359.1316,216.2488,0.2348872,TRUE,10,1.455739,1.002686,-0.8969802,1.779974,1.172057,-0.9851467,20.60789,276.9764,0.1966597,1.817925,1.183065,-0.978717,-0.9216205,-0.3055124,0.2393196,0.7112924,0.7588439,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:21.32,291224.84,5.92,1.428207,0.8683177,-0.8954893,-0.7866101,0.8683177,-0.1072509,359.1781,212.9127,0.3498846,TRUE,11,1.429932,1.002673,-0.8959166,1.770365,1.171148,-0.9878463,20.31381,276.1125,0.2122501,1.806705,1.18442,-1.022707,-0.9421584,-0.3282232,0.06764743,0.5887312,0.7418244,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:21.72,280208.09,6.33,1.405542,0.8687052,-0.9013832,-0.8087945,0.8687052,-0.1147527,359.2758,211.0896,0.3603221,TRUE,12,1.407236,1.003899,-0.90141,1.762061,1.171218,-0.9836737,20.08224,275.11,0.1276924,1.800804,1.182438,-0.9733733,-0.9295428,-0.2902163,0.2274166,0.715377,0.8334168,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:22.04,269669.44,6.64,1.386188,0.8689142,-0.9141189,-0.8271871,0.8689142,-0.1288418,359.3049,211.3364,0.4017593,TRUE,13,1.387976,1.002758,-0.9141897,1.758328,1.172889,-0.9892414,19.14646,274.288,359.7649,1.796389,1.181438,-0.9616802,-0.9246129,-0.2776794,0.2607231,0.7474351,0.8699086,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:22.41,240268.97,7.01,1.366338,0.8699939,-0.9299874,-0.8458497,0.8699939,-0.146091,359.2591,211.6999,0.3595499,TRUE,14,1.367855,1.001832,-0.9301491,1.757753,1.176554,-0.9952574,17.40361,272.7642,359.6775,1.795258,1.187158,-1.026827,-0.9583601,-0.2853033,0.01177147,0.5606084,0.909212,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:22.73,219239.38,7.33,1.347408,0.8697935,-0.939063,-0.8640811,0.8697935,-0.156499,359.1982,212.3062,0.3832359,TRUE,15,1.348224,1.002064,-0.9389802,1.751991,1.177346,-1.003069,17.20451,271.6751,359.5399,1.791636,1.187129,-1.01293,-0.9568731,-0.2831897,0.06478743,0.6008047,0.9202148,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:23.33,197287.09,7.93,1.322346,0.8689767,-0.9555215,-0.8879005,0.8689767,-0.1747099,359.1373,214.9816,0.1715469,TRUE,16,1.323524,1.003015,-0.9556448,1.753471,1.180462,-1.009919,15.94559,270.2933,359.3904,1.78992,1.188009,-0.979377,-0.9530432,-0.2499403,0.1709502,0.5775967,0.9555696,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:23.75,182509.73,8.35,1.312772,0.8705914,-0.9754168,-0.8960248,0.8705914,-0.1952398,358.6901,220.302,0.6594443,TRUE,17,1.313237,1.001692,-0.9750832,1.754341,1.181816,-1.020412,15.61211,269.3918,359.6024,1.79067,1.189428,-0.9896509,-0.9566401,-0.2594536,0.1323426,0.655689,0.9652814,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:24.44,165369.27,9.04,1.305415,0.8718338,-0.9990394,-0.901671,0.8718338,-0.2193286,359.5224,228.4666,0.6246688,TRUE,18,1.305056,0.9992533,-0.9979805,1.7539,1.182058,-1.031407,15.76203,268.7647,359.8322,1.790252,1.190123,-1.000901,-0.9610561,-0.2430358,0.1314456,0.5770099,0.9863226,3
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:25.36,161579.05,9.96,1.296763,0.8731341,-1.020519,-0.9087624,0.8731341,-0.2413725,359.4525,232.62,359.8915,TRUE,19,1.297136,1.001716,-1.020429,1.753894,1.182457,-1.041515,15.47919,267.534,0.05341936,1.794173,1.191946,-1.069989,-0.9585955,-0.2682112,-0.09565669,0.4624839,0.997772,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:26.64,166313.5,11.24,1.2999,0.8679794,-1.05606,-0.903089,0.8679794,-0.2765979,0.1869309,240.6466,359.7081,TRUE,20,1.300529,1.001687,-1.05697,1.753171,1.182304,-1.053837,15.4071,266.1002,0.2381845,1.789727,1.190566,-1.040779,-0.9641662,-0.2648605,-0.01477887,0.5198349,0.9926443,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:27.31,182509.73,11.91,1.306794,0.8665215,-1.069967,-0.8952164,0.8665215,-0.2899748,1.013209,244.0839,359.6446,TRUE,21,1.307481,1.002186,-1.070471,1.752643,1.182307,-1.055429,15.38235,265.7715,0.3203028,1.793195,1.191311,-1.07424,-0.9498591,-0.2831548,-0.1325978,0.4417037,0.9325354,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:27.94,197615.33,12.55,1.311458,0.8689519,-1.091313,-0.8890361,0.8689519,-0.3109325,0.3234402,248.4693,359.6386,TRUE,22,1.312011,1.002778,-1.091596,1.752944,1.182275,-1.058818,15.30921,265.1283,0.4798729,1.792372,1.191284,-1.071329,-0.9491967,-0.2791862,-0.145132,0.436094,0.9467201,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:28.42,203018.66,13.02,1.314885,0.8695805,-1.110944,-0.8842114,0.8695805,-0.3302676,0.009653739,252.4696,359.8372,TRUE,23,1.314992,1.002078,-1.110857,1.750679,1.182515,-1.066416,15.17437,264.2374,0.8653439,1.784904,1.190878,-1.035257,-0.9602026,-0.2752389,-0.04726839,0.5205411,0.9815983,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:28.89,245893.55,13.49,1.326151,0.8699617,-1.132249,-0.8714491,0.8699617,-0.3507109,359.6726,256.6125,359.9932,TRUE,24,1.325667,1.000847,-1.131655,1.752105,1.182238,-1.069233,15.23731,263.804,1.216866,1.791685,1.191313,-1.077345,-0.9316325,-0.3044188,-0.1983869,0.4104875,0.8500915,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:29.25,283789.16,13.85,1.338603,0.8698571,-1.151743,-0.8576329,0.8698571,-0.3692637,359.4806,259.737,359.9386,TRUE,25,1.338063,1.00098,-1.151225,1.753043,1.183245,-1.072615,14.77718,263.2236,1.617691,1.790681,1.191414,-1.068207,-0.9369371,-0.2928272,-0.1907625,0.4180849,0.8922674,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:29.58,324724.97,14.18,1.353863,0.8699915,-1.170803,-0.8410469,0.8699915,-0.3871816,359.4221,263.3008,359.8258,TRUE,26,1.35371,1.001806,-1.170498,1.756379,1.182857,-1.071974,15.22551,263.5938,1.86463,1.798821,1.191886,-1.097058,-0.885096,-0.298719,-0.3568849,0.3087263,0.8136595,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:29.98,380080.03,14.58,1.374829,0.8702018,-1.185296,-0.8190969,0.8702018,-0.4001357,359.4911,265.8612,359.7607,TRUE,27,1.374147,1.001098,-1.185148,1.764607,1.183774,-1.073029,15.30673,262.4778,2.046518,1.802794,1.192227,-1.081738,-0.8783016,-0.3390675,-0.3370481,0.3526296,0.701199,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:30.30,463295.47,14.9,1.396082,0.8701514,-1.194173,-0.7972633,0.8701514,-0.4074679,359.4091,267.5982,359.6916,TRUE,28,1.395592,1.002211,-1.194472,1.773316,1.184975,-1.071065,15.19826,262.1578,2.103693,1.811565,1.193637,-1.079903,-0.8709581,-0.3403192,-0.3543945,0.3455143,0.6842465,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:30.74,625238.56,15.34,1.418389,0.8698936,-1.19653,-0.7748442,0.8698936,-0.4082216,359.3175,268.2394,359.6375,TRUE,29,1.418203,1.00347,-1.196664,1.779392,1.184841,-1.072815,15.63816,260.6032,2.356689,1.81972,1.193703,-1.081893,-0.8523577,-0.3489183,-0.3895316,0.3319359,0.6379974,4
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:31.13,892439,15.73,1.442206,0.8701855,-1.199091,-0.7509051,0.8701855,-0.4090702,359.3546,269.5892,359.617,TRUE,30,1.441899,1.00159,-1.199805,1.781744,1.18391,-1.073229,16.25577,260.2413,2.451429,1.823531,1.193109,-1.086257,-0.8176267,-0.3963818,-0.4175565,0.3387766,0.5193061,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:31.50,1108385.3,16.1,1.465572,0.8696365,-1.197266,-0.7277294,0.8696365,-0.4055773,359.3944,270.3049,359.6263,TRUE,31,1.465605,1.000971,-1.198349,1.787707,1.183144,-1.072638,16.89517,259.9366,2.579949,1.830298,1.192544,-1.092775,-0.7892913,-0.4061424,-0.4604957,0.3212067,0.4724854,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:31.88,1224434,16.48,1.488628,0.8699297,-1.190182,-0.7052408,0.8699297,-0.3968604,359.2968,270.5234,359.5654,TRUE,32,1.488546,1.001156,-1.191295,1.795178,1.183348,-1.069951,17.26687,259.5963,1.978448,1.835308,1.192913,-1.079708,-0.8126011,-0.4141787,-0.410003,0.3544025,0.4712797,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:32.20,1678343.4,16.8,1.509547,0.8694912,-1.182072,-0.6849555,0.8694912,-0.3872726,359.3051,270.5262,359.5951,TRUE,33,1.510126,1.00126,-1.183251,1.796588,1.18188,-1.067864,18.03778,259.8838,1.837052,1.840486,1.192506,-1.087531,-0.7876856,-0.4171178,-0.4533738,0.332982,0.4407524,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:32.50,1859227.8,17.1,1.530258,0.8693367,-1.171371,-0.6650645,0.8693367,-0.3751158,359.3381,270.4139,359.5614,TRUE,34,1.530198,1.001415,-1.172363,1.798993,1.180991,-1.066672,18.68887,260.4608,1.933219,1.839523,1.191945,-1.07763,-0.7830305,-0.4671886,-0.4105993,0.3743255,0.3792025,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:32.84,2100441.5,17.44,1.548726,0.8692813,-1.158175,-0.6475888,0.8692813,-0.3606319,359.3475,270.0428,359.5902,TRUE,35,1.548988,1.001025,-1.159303,1.803158,1.179356,-1.064481,19.39263,261.257,2.152639,1.842851,1.190717,-1.07415,-0.7861997,-0.4980429,-0.3658,0.4005921,0.3429171,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:33.22,2152731.5,17.83,1.563668,0.8689536,-1.141358,-0.6338898,0.8689536,-0.3427874,359.2769,268.8924,359.603,TRUE,36,1.56424,1.00341,-1.142474,1.80579,1.178138,-1.060053,20.14412,262.2163,1.974845,1.845852,1.18961,-1.069793,-0.7946781,-0.5268003,-0.301594,0.4299546,0.3155996,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:33.79,2002999.9,18.39,1.575081,0.8690296,-1.120269,-0.6240157,0.8690296,-0.3209353,359.3427,266.6246,359.7174,TRUE,37,1.576234,1.002787,-1.121789,1.806616,1.176317,-1.052513,21.05317,263.8876,1.848586,1.84629,1.188318,-1.064277,-0.7940648,-0.5465943,-0.2658689,0.4483906,0.2961214,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:34.30,1782421.5,18.9,1.584031,0.8687615,-1.098825,-0.6166242,0.8687615,-0.2989059,359.5146,264.1522,359.8002,TRUE,38,1.58549,1.002262,-1.100252,1.806515,1.17545,-1.047506,21.59639,264.723,1.375589,1.846509,1.187794,-1.061139,-0.8024025,-0.561717,-0.2015245,0.4707682,0.2877499,1
9,VRKinArm,Circle,Clockwise,2022-12-21_10:27:34.87,1832911.4,19.47,1.590366,0.8685223,-1.076097,-0.6119338,0.8685223,-0.2757826,359.385,261.1577,359.7883,TRUE,39,1.590522,1.002508,-1.076638,1.806865,1.175538,-1.041108,21.65877,265.3435,0.7141939,1.845472,1.187666,-1.050282,-0.7902415,-0.5842386,-0.1848229,0.4863465,0.2676226,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:55.31,588903.88,1.22,1.603228,0.8692755,-1.074381,-0.6341321,0.8692755,-0.308672,359.526,263.0756,359.8266,TRUE,39,1.604389,1.002453,-1.074695,1.828569,1.183242,-1.038657,21.75325,268.7029,355.75,1.863315,1.205663,-1.046391,-0.8243412,-0.5435863,-0.1579468,0.4891769,0.3284672,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:56.43,484764.38,2.34,1.596249,0.8690925,-1.091267,-0.6376125,0.8690925,-0.3266087,359.3294,265.5845,359.8629,TRUE,38,1.596873,1.002138,-1.091291,1.830453,1.183808,-1.037788,21.55079,268.6241,356.0639,1.865393,1.206099,-1.045999,-0.8168446,-0.5274444,-0.2335516,0.4637595,0.3362996,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:56.97,397063.53,2.88,1.588072,0.8692506,-1.115099,-0.6408842,0.8692506,-0.3515914,359.3546,269.5556,359.7678,TRUE,37,1.58931,1.002092,-1.11522,1.831376,1.184079,-1.040714,21.28261,267.9625,356.2195,1.866248,1.206276,-1.047505,-0.8141347,-0.4991425,-0.2966831,0.4368875,0.3610423,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:57.40,352533.22,3.31,1.574629,0.8694607,-1.133954,-0.6503066,0.8694607,-0.3727443,359.4089,272.0796,359.7906,TRUE,36,1.575951,1.001417,-1.133894,1.831295,1.184475,-1.045269,20.80105,267.2582,356.2017,1.866292,1.206227,-1.051897,-0.815304,-0.4714732,-0.336116,0.4132783,0.3914035,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:57.73,296872.75,3.64,1.559901,0.869468,-1.151784,-0.6611924,0.869468,-0.3931485,359.4256,274.4963,359.779,TRUE,35,1.561022,1.002945,-1.15163,1.831577,1.184791,-1.049122,20.27214,266.3901,356.1716,1.867288,1.20644,-1.055358,-0.8209429,-0.4457936,-0.3567913,0.3955154,0.4254035,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:58.09,249700.44,4,1.542213,0.8694991,-1.167934,-0.6753139,0.8694991,-0.4124947,359.3307,276.5268,359.7031,TRUE,34,1.54366,1.002028,-1.168154,1.831942,1.184667,-1.054547,19.59954,265.4055,356.1327,1.867669,1.206234,-1.060707,-0.839211,-0.4080288,-0.3594796,0.3776018,0.49119,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:58.46,204941.3,4.37,1.51912,0.8696225,-1.17627,-0.6962866,0.8696225,-0.4252589,359.4439,276.7415,359.7347,TRUE,33,1.5205,1.001523,-1.177441,1.830534,1.18465,-1.061152,18.80883,264.3947,356.1829,1.867324,1.2059,-1.065568,-0.8537705,-0.3920442,-0.3425674,0.3750101,0.5282506,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:58.99,173475.58,4.9,1.500991,0.8698993,-1.190855,-0.7111513,0.8698993,-0.4431592,359.3998,278.9337,359.6735,TRUE,32,1.502429,1.002025,-1.191145,1.828461,1.183613,-1.064904,18.15427,263.9091,356.2825,1.865298,1.204499,-1.07051,-0.8547816,-0.3879729,-0.3446764,0.3694712,0.5345244,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:59.37,135556.88,5.29,1.478225,0.870321,-1.19787,-0.7320662,0.870321,-0.454564,359.4918,279.5533,359.6993,TRUE,31,1.479382,1.001098,-1.198292,1.826211,1.18294,-1.068182,17.76549,263.6777,356.2105,1.865545,1.204754,-1.089378,-0.8461704,-0.3403972,-0.4100171,0.3006732,0.6223026,1
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:41:59.83,111640.58,5.74,1.45498,0.8711433,-1.200289,-0.7543648,0.8711433,-0.4615586,359.4248,279.6662,359.6006,TRUE,30,1.456132,1.001852,-1.20089,1.823732,1.181606,-1.069399,17.35274,263.3314,355.9447,1.861937,1.202858,-1.078887,-0.8857973,-0.3256031,-0.3306499,0.3426436,0.6923895,4
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:00.12,96300.04,6.03,1.430871,0.8703381,-1.199786,-0.7780918,0.8703381,-0.4658631,359.5259,279.3409,359.6887,TRUE,29,1.432155,1.001445,-1.200586,1.820658,1.180628,-1.068944,17.26193,263.3218,355.6635,1.858807,1.201354,-1.07536,-0.8905035,-0.3396961,-0.302634,0.3673486,0.6608457,4
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:00.50,77940.51,6.41,1.407676,0.8706404,-1.19761,-0.8012564,0.8706404,-0.4683459,359.4902,279.2345,359.7189,TRUE,28,1.408155,1.003285,-1.197699,1.817194,1.179777,-1.071323,17.01326,263.09,355.5753,1.853433,1.198914,-1.063336,-0.9145176,-0.3367133,-0.2241999,0.4157338,0.6876218,4
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:01.00,63811.8,6.92,1.383044,0.8705956,-1.19002,-0.8269054,0.8705956,-0.465808,359.44,278.4522,359.7312,TRUE,27,1.383457,1.001972,-1.190406,1.813571,1.178769,-1.073809,16.62219,263.1621,355.7129,1.85232,1.200341,-1.09504,-0.9086422,-0.2517207,-0.3331331,0.280932,0.9652535,4
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:01.54,57542.48,7.45,1.360979,0.8704861,-1.178452,-0.8508316,0.8704861,-0.4588619,359.4362,277.1493,359.7694,TRUE,26,1.361517,1.00316,-1.178774,1.810246,1.178743,-1.075127,15.98227,263.7969,355.8196,1.847316,1.197118,-1.066586,-0.9338396,-0.3157018,-0.168089,0.435494,0.7614174,4
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:01.84,54568.32,7.75,1.346733,0.8704273,-1.160285,-0.8684071,0.8704273,-0.4438923,359.4354,274.5811,359.7848,TRUE,25,1.347386,1.00103,-1.161324,1.808918,1.178695,-1.074075,15.74828,264.0086,356.1198,1.84394,1.195951,-1.045447,-0.922398,-0.3855226,-0.02304874,0.529231,0.5943375,4
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:02.13,52567.63,8.04,1.332452,0.8702297,-1.142476,-0.8859456,0.8702297,-0.4292811,359.4805,272.0807,359.7951,TRUE,24,1.333026,1.002416,-1.143151,1.807722,1.178447,-1.072409,15.65177,264.3646,356.0384,1.845673,1.198105,-1.08082,-0.9381815,-0.2860058,-0.1948975,0.3990899,0.8646882,4
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:02.48,50757.61,8.4,1.318946,0.8704826,-1.123262,-0.9030054,0.8704826,-0.4131382,359.5105,269.5604,359.9267,TRUE,23,1.319456,1.002892,-1.124276,1.806208,1.178521,-1.071712,15.42622,264.4586,356.1575,1.844329,1.198237,-1.081281,-0.9474294,-0.2854746,-0.1444411,0.4270344,0.8789262,3
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:02.86,45728.57,8.77,1.309911,0.8702342,-1.10127,-0.9162346,0.8702342,-0.3933835,359.5119,266.4421,359.9782,TRUE,22,1.310317,1.002243,-1.102466,1.806241,1.178533,-1.071935,15.35103,264.9204,356.5168,1.843734,1.197843,-1.078574,-0.959775,-0.2702567,-0.07594815,0.4657933,0.9471823,3
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:03.24,44221.37,9.15,1.303274,0.8699648,-1.078739,-0.9272219,0.8699648,-0.3726237,359.5176,262.6782,0.03066093,TRUE,21,1.30379,1.001671,-1.07996,1.806342,1.178892,-1.069885,15.3209,266.0016,356.7011,1.843025,1.197773,-1.072444,-0.9635632,-0.2673546,0.007486643,0.5208182,0.9636058,3
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:03.38,43931.88,9.29,1.292193,0.8445843,-1.042692,-0.9452536,0.8445843,-0.3395021,5.953163,266.5458,359.6005,TRUE,20,1.294103,1.001937,-1.044705,1.8063,1.179255,-1.068573,15.1702,266.8121,356.6913,1.843567,1.197838,-1.070653,-0.9649582,-0.262315,0.004606945,0.5206256,0.9853678,3
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:04.01,42383.07,9.92,1.306869,0.8671542,-1.028526,-0.93369,0.8671542,-0.3226997,2.351171,255.6922,359.2474,TRUE,19,1.307762,1.003761,-1.029429,1.808348,1.180541,-1.061378,14.75436,269.6468,357.0154,1.845567,1.19862,-1.058194,-0.9607209,-0.2605268,0.09548105,0.58761,0.9894072,3
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:04.60,41784.16,10.51,1.302862,0.8833832,-1.004106,-0.9424751,0.8833832,-0.2995645,1.509383,252.6808,0.7687847,TRUE,18,1.300265,1.00045,-1.001046,1.809498,1.181217,-1.061377,14.71027,270.5982,357.5303,1.846244,1.199891,-1.067334,-0.9476103,-0.2968943,0.1178096,0.5853306,0.8461355,3
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:05.88,41178.84,11.8,1.319259,0.9110096,-0.9856363,-0.9300813,0.9110096,-0.2782021,357.9774,251.7815,359.682,TRUE,17,1.314986,0.9976044,-0.9858105,1.810982,1.181625,-1.059008,15.09507,271.3445,357.8846,1.847718,1.200351,-1.068622,-0.9498994,-0.2868453,0.1240951,0.5902687,0.8823144,3
10,VRKinArm,Circle,CounterClockWise,2022-12-21_10:42:07.69,41338.86,13.61,1.329934,0.898737,-0.9684715,-0.9230343,0.898737,-0.2592563,0.326551,245.3317,359.6576,TRUE,16,1.329703,1.001113,-0.9684445,1.817839,1.183856,-1.050391,15.4695,273.06,357.9699,1.855132,1.202532,-1.048442,-0.9307516,-0.2946467,0.216493,0.657858,0.835394,3
